3 59 85 87
3 109 135 137
3 152 178 180
3 197 223 225
3 246 272 274
3 292 318 320
3 296 351 353
3 374 400 402
3 413 439 441
3 319 470 472
3 481 507 509
3 319 533 535
3 557 583 585
3 505 618 620
3 637 663 665
3 397 689 691
3 527 724 726
3 741 767 769
3 304 785 787
3 806 832 834
3 609 866 868
3 294 887 889
3 302 898 900
3 916 942 944
3 695 973 975
3 987 1013 1015
3 449 1028 1030
3 315 1041 1043
3 748 1070 1072
3 224 1090 1092
3 1101 1127 1129
3 384 1150 1152
1 1169
3 534 1183 1185
3 1194 1220 1222
3 294 1232 1234
3 1247 1273 1275
3 1292 1318 1320
3 1330 1356 1358
3 283 1375 1377
3 221 1392 1394
3 608 1409 1411
3 326 1431 1433
3 319 1042 1441
3 304 963 1235
3 283 1462 1464
3 455 1490 1492
3 244 1502 1504
3 919 1518 1520
3 1265 1552 1554
3 324 1570 1572
3 323 1586 1588
3 1597 1623 1625
3 848 1651 1653
3 460 1663 1665
3 380 1681 1683
3 469 1698 1700
3 1710 1736 1738
3 721 1765 1767
3 185 1784 1786
3 700 1799 1801
3 1604 1833 1835
3 796 1859 1861
3 989 1884 1886
3 294 1370 1920
3 612 1949 1951
3 530 1967 1969
3 1104 1993 1995
3 287 963 2003
3 718 2019 2021
3 2029 2055 2057
3 296 1237 1446
3 1985 2096 2098
3 584 2118 2120
3 1147 2150 2152
3 298 2160 2162
3 1532 2192 2194
3 2212 2238 2240
3 1728 2273 2275
3 2290 2316 2318
3 908 2329 2331
3 845 2353 2355
3 796 2365 2367
3 304 2004 2375
3 850 2401 2403
3 372 2411 2413
3 1406 2445 2447
3 1525 2472 2474
3 458 2494 2496
3 418 2513 2515
3 300 2122 2523
3 304 2542 2544
3 796 2565 2567
3 287 950 1403
3 223 2106 2122
3 292 2587 2589
3 492 1900 2195
3 596 2614 2616
3 222 2232 2624
3 498 2637 2639
3 2131 2667 2669
3 2678 2704 2706
3 908 2719 2721
3 1251 2750 2752
3 950 2768 2770
3 327 2780 2782
3 848 2803 2805
0
3 908 2822 2824
3 700 2832 2834
3 2847 2873 2875
3 1937 2903 2905
3 186 2016 2534
3 821 2932 2934
3 834 2947 2949
3 321 1450 1547
3 321 2337 2963
3 2273 2995 2997
3 799 3015 3017
3 223 3027 3029
3 506 3044 3046
3 310 2262 3054
3 942 3068 3070
3 616 3093 3095
3 294 963 1450
3 286 1025 1441
3 3115 3141 3143
3 304 898 1446
3 319 1034 1442
3 338 2528 2970
3 346 3169 3171
3 296 695 898
3 283 1975 3037
3 494 3201 3203
3 219 3217 3219
3 709 3229 3231
3 988 3254 3256
3 635 3266 3268
3 295 1816 2079
3 298 2115 2832
3 296 2077 2091
3 299 1571 2506
3 1971 3320 3322
3 480 2766 3330
3 289 1450 2161
3 536 3350 3352
3 397 2768 3360
3 417 3378 3380
3 512 2920 2963
3 1235 3410 3412
3 215 3423 3425
3 938 3436 3438
3 473 3453 3455
3 251 1371 1496
3 1095 3508 3510
3 449 3521 3523
3 2440 3552 3554
3 609 3564 3566
3 340 3597 3599
3 1618 3621 3623
3 836 3644 3646
3 413 2567 2588
3 418 2594 3201
3 422 2766 3664
3 859 3674 3676
3 1450 3550 3556
3 426 3374 3656
3 601 2366 3384
3 1207 3708 3710
3 287 1664 2087
3 1401 3741 3743
3 1504 3768 3770
3 1423 3798 3800
3 214 3811 3813
3 184 3243 3822
3 988 3841 3843
3 338 2819 3718
3 593 3844 3859
0
3 487 2592 2823
3 3874 3900 3902
3 927 3911 3913
1 3930
3 542 3958 3960
3 438 3972 3974
3 586 3987 3989
3 228 1801 1962
3 814 4016 4018
3 601 4040 4042
3 512 4060 4062
3 909 4072 4074
3 823 4089 4091
3 4105 4131 4133
3 759 4148 4150
3 697 4158 4160
3 518 4171 4173
3 1267 4197 4199
3 300 1036 1731
3 399 4216 4218
3 197 4224 4227
3 1333 4250 4252
3 469 2232 2724
3 323 2005 2768
3 1959 4287 4289
3 1053 4301 4303
3 2328 4329 4331
3 805 3045 4071
3 493 4346 4348
3 423 4361 4363
3 317 3452 3783
3 337 1882 2613
3 1187 4408 4410
3 315 1444 1604
3 296 2079 2091
3 2620 4444 4446
3 311 2939 3492
3 300 2087 3287
3 312 1440 2919
3 288 4471 4473
3 371 3590 4481
3 1276 4500 4502
3 921 4512 4514
3 286 2036 2509
3 410 2264 2586
3 4537 4563 4565
3 338 1777 3783
3 701 3825 4186
3 296 2970 4592
3 166 2068 2524
3 292 3295 3451
3 2337 4645 4647
3 327 3188 4471
3 494 3189 3960
3 950 4671 4673
3 1397 4690 4692
3 340 3037 3452
3 289 2007 3354
3 4073 4732 4734
3 1147 4746 4748
3 286 3339 4467
3 147 4228 4234
3 319 3360 4769
3 1779 4792 4794
3 1082 4813 4815
3 1187 4829 4831
3 3230 4854 4856
3 247 4813 4865
3 176 4874 4876
3 701 2830 3642
3 223 3099 3218
3 319 1438 1453
3 1363 4897 4899
3 224 4447 4908
0
3 300 2506 4469
3 770 4950 4952
3 868 4971 4973
3 185 1886 3567
3 221 4228 4992
3 312 1571 4466
3 1542 5018 5020
3 414 3663 5028
3 942 5042 5044
3 845 2431 3975
