3 56 79 86
3 106 129 136
3 149 172 179
3 194 217 224
3 243 266 273
3 289 312 319
3 290 345 352
3 371 394 401
3 410 433 440
3 295 464 471
3 401 501 508
3 304 527 534
3 554 577 584
3 227 612 619
3 634 657 664
3 318 683 690
3 372 718 725
3 738 761 768
3 294 779 786
3 803 826 833
3 430 860 867
3 285 881 888
3 289 525 899
3 913 936 943
3 635 967 974
3 984 1007 1014
3 322 957 1029
3 298 942 1042
3 509 1064 1071
3 211 1084 1091
3 968 1121 1128
3 220 1144 1151
1 1166
3 491 1177 1184
3 1103 1214 1221
3 223 950 1233
3 1244 1267 1274
3 1289 1312 1319
3 1252 1350 1357
3 222 1369 1376
3 148 1386 1393
3 430 1403 1410
3 304 1425 1432
3 300 695 1419
3 294 680 1028
3 259 1456 1463
3 308 1484 1491
3 222 1142 1503
3 908 1512 1519
3 830 1546 1553
3 300 1564 1571
3 304 1580 1587
3 563 1617 1624
3 598 1645 1652
3 372 1237 1664
3 319 1675 1682
3 371 1692 1699
3 1409 1730 1737
3 612 1759 1766
3 181 1778 1785
3 556 1518 1800
3 1147 1827 1834
3 491 1853 1860
3 984 1878 1885
3 288 521 1919
3 597 1943 1950
3 491 1961 1968
3 948 1987 1994
3 284 517 1811
3 527 2013 2020
3 1105 2049 2056
3 292 681 1443
3 1904 2090 2097
3 426 2112 2119
3 809 2144 2151
3 286 957 2161
3 840 2186 2193
3 2209 2232 2239
3 1130 2267 2274
3 2287 2310 2317
3 726 1663 2330
3 714 2347 2354
3 701 1669 2366
3 295 880 2008
3 616 2395 2402
3 327 1179 2412
3 978 2439 2446
3 1212 2466 2473
3 304 2488 2495
3 221 1949 2514
3 293 683 2504
3 282 2536 2543
3 626 2559 2566
3 282 729 1240
3 198 1381 2116
3 222 2473 2588
3 464 1237 1914
3 428 2608 2615
3 192 1115 2324
3 458 2617 2638
3 1736 2661 2668
3 2673 2698 2705
3 720 2684 2720
3 1242 2744 2751
3 859 2762 2769
3 308 2083 2781
3 597 2797 2804
0
3 701 2816 2823
3 556 1801 2833
3 2844 2867 2874
3 1620 2897 2904
3 153 1005 2168
3 704 2926 2933
3 815 2634 2948
3 289 906 1461
3 296 1420 2635
3 1235 2989 2996
3 759 3009 3016
3 184 1787 3028
3 383 3038 3045
3 289 973 2506
3 845 3062 3069
3 211 3087 3094
3 289 683 1043
3 282 529 1432
3 3112 3135 3142
3 295 539 1000
3 296 698 1420
3 319 1587 2966
3 286 3163 3170
3 289 453 882
3 221 1455 2506
3 483 1861 3202
3 210 3211 3218
3 505 2429 3230
3 621 3248 3255
3 505 2429 3267
3 289 695 2068
3 294 1038 2161
3 292 695 2079
3 289 695 1675
3 1197 3314 3321
3 360 1391 2819
3 283 695 1592
3 432 3344 3351
3 319 1237 2819
3 222 3372 3379
3 480 1680 2936
3 1197 3404 3411
3 201 1943 3424
3 908 2767 3437
3 380 3447 3454
3 215 695 1461
3 969 3502 3509
3 319 2781 3522
3 2436 3546 3553
3 310 2755 3565
3 221 2873 3598
3 1154 3615 3622
3 832 2574 3645
3 282 1919 2582
3 224 1400 2801
3 412 1746 3354
3 505 3151 3675
3 673 3535 3553
3 227 2617 3526
3 430 1418 2604
3 940 3419 3709
3 283 538 1973
3 1196 3735 3742
3 1082 3762 3769
3 983 3792 3799
3 166 3181 3812
3 167 1919 3821
3 852 3835 3842
3 296 1043 3104
3 187 3181 3858
0
3 480 1122 2724
3 3871 3894 3901
3 214 3033 3912
1 3927
3 505 3952 3959
3 232 3794 3973
3 527 3691 3988
3 220 973 1961
3 799 2830 4017
3 505 1801 4041
3 327 4054 4061
3 831 2950 4073
3 806 4083 4090
3 4102 4125 4132
3 748 4142 4149
3 435 2727 4159
3 424 2820 4172
3 1250 4191 4198
3 293 519 1234
3 282 3026 4217
3 184 1401 4226
3 948 4244 4251
3 272 1663 2369
3 294 1235 2164
3 845 4281 4288
3 971 3705 4302
3 1504 4323 4330
3 482 2115 3858
3 455 3074 4347
3 412 3998 4362
3 298 1438 3525
3 187 1074 2250
3 940 4402 4409
3 300 695 1446
3 293 1450 2082
3 1141 4438 4445
3 293 1632 2970
3 295 899 3283
3 294 693 2010
3 284 1095 4472
3 323 1447 3663
3 599 4494 4501
3 908 3203 4513
3 251 1367 2161
