nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
                             February 11, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Academic License

Start learning ...
Init data [Dtype: lastfm - Non-Coldstart]
Init social model
Using adagrad ...
Could not use CUDA
Params [lbd-U: 0.0100|lbd-V: 100.0000|lbd-N: 0.0100|lbd-Q: 0.1000]
Staring Sample 1 - Loc: save/pmf/lastfm-alg40-sp1-20170409134152916 
PMF with confidence Running ...
export LD_LIBRARY_PATH=../gsldump/lib && ctr-part-pmf/ctr --directory save/pmf/lastfm-alg40-sp1-20170409134152916 --user data/lastfm/ctr-data/sp1/train-users.dat --item data/lastfm/ctr-data/sp1/train-items.dat --max_iter 200 --num_factors 100 --lambda_v 100.000000 --lambda_u 0.010000 --save_lag 100 --random_seed 123 >> save/pmf/lastfm-alg40-sp1-20170409134152916/ctr-log

iter time likelihood converge
0001 000011 -35819.54100 1.0000000000
0002 000021 -8949.35119 0.7501544983
0003 000032 -8029.13527 0.1028248753
0004 000043 -7788.61179 0.0299563365
0005 000054 -7681.98534 0.0136900458
0006 000065 -7622.69860 0.0077176332
0007 000076 -7585.20366 0.0049188540
0008 000088 -7559.45247 0.0033949230
0009 000098 -7540.73408 0.0024761568
0010 000109 -7526.54757 0.0018813177
0011 000120 -7515.44614 0.0014749689
0012 000131 -7506.53795 0.0011853176
0013 000142 -7499.24435 0.0009716340
0014 000154 -7493.17382 0.0008094853
0015 000165 -7488.05205 0.0006835249
0016 000175 -7483.68099 0.0005837375
0017 000187 -7479.91394 0.0005033680
0018 000198 -7476.63980 0.0004377254
0019 000209 -7473.77276 0.0003834662
0020 000220 -7471.24549 0.0003381509
0021 000231 -7469.00440 0.0002999629
0022 000242 -7467.00626 0.0002675245
0023 000253 -7465.21586 0.0002397745
0024 000264 -7463.60424 0.0002158837
0025 000276 -7462.14737 0.0001951966
0026 000287 -7460.82516 0.0001771888
0027 000298 -7459.62071 0.0001614369
0028 000309 -7458.51970 0.0001475960
0029 000320 -7457.50995 0.0001353825
0030 000332 -7456.58103 0.0001245616
0031 000344 -7455.72398 0.0001149378
0032 000355 -7454.93109 0.0001063470
0033 000366 -7454.19565 0.0000986509
0034 000377 -7453.51186 0.0000917324
0035 000388 -7452.87465 0.0000854919
0036 000399 -7452.27958 0.0000798444
0037 000410 -7451.72277 0.0000747171
0038 000421 -7451.20079 0.0000700478
0039 000432 -7450.71063 0.0000657828
0040 000444 -7450.24961 0.0000618758
0041 000455 -7449.81536 0.0000582871
0042 000466 -7449.40575 0.0000549821
0043 000477 -7449.01889 0.0000519309
0044 000488 -7448.65309 0.0000491076
0045 000499 -7448.30681 0.0000464896
0046 000509 -7447.97865 0.0000440573
0047 000521 -7447.66738 0.0000417932
0048 000533 -7447.37184 0.0000396822
0049 000543 -7447.09099 0.0000377110
0050 000554 -7446.82388 0.0000358677
0051 000565 -7446.56963 0.0000341417
0052 000576 -7446.32744 0.0000325237
0053 000587 -7446.09657 0.0000310052
0054 000599 -7445.87632 0.0000295786
0055 000609 -7445.66607 0.0000282372
0056 000620 -7445.46523 0.0000269745
0057 000631 -7445.27325 0.0000257851
0058 000642 -7445.08962 0.0000246638
