nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
                             February 11, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Academic License

Start learning ...
Init data [Dtype: delicious - Non-Coldstart]
Init social model
Could not use CUDA
Params [lbd-U: 0.0100|lbd-V: 0.0100|lbd-N: 0.0100|lbd-Q: 0.1000]
Staring Sample 4 - Loc: save/pmf/delicious-alg40-sp4-20170409142652578 
PMF with confidence Running ...
export LD_LIBRARY_PATH=../gsldump/lib && ctr-part-pmf/ctr --directory save/pmf/delicious-alg40-sp4-20170409142652578 --user data/delicious/ctr-data/sp4/train-users.dat --item data/delicious/ctr-data/sp4/train-items.dat --max_iter 200 --num_factors 100 --lambda_v 0.010000 --lambda_u 0.010000 --save_lag 100 --random_seed 123 >> save/pmf/delicious-alg40-sp4-20170409142652578/ctr-log

iter time likelihood converge
0001 000046 -8080.97712 1.0000000000
0002 000086 -7229.55132 0.1053617393
0003 000122 -6812.80600 0.0576447006
0004 000169 -6524.16568 0.0423673172
0005 000206 -6303.33073 0.0338487645
0006 000242 -6125.96725 0.0281380579
0007 000277 -5979.36362 0.0239315074
0008 000311 -5855.76938 0.0206701334
0009 000345 -5750.00203 0.0180620749
0010 000379 -5658.39183 0.0159322026
0011 000422 -5578.23889 0.0141653229
0012 000457 -5507.50121 0.0126810060
0013 000503 -5444.60106 0.0114208135
0014 000554 -5388.29801 0.0103410793
0015 000605 -5337.60231 0.0094084817
0016 000654 -5291.71407 0.0085971623
0017 000705 -5249.97954 0.0078867708
0018 000753 -5211.85893 0.0072610963
0019 000804 -5176.90255 0.0067070851
0020 000842 -5144.73263 0.0062141248
0021 000877 -5115.02946 0.0057735109
0022 000924 -5087.52059 0.0053780476
0023 000965 -5061.97238 0.0050217416
0024 001000 -5038.18329 0.0046995678
0025 001036 -5015.97858 0.0044072863
0026 001081 -4995.20591 0.0041412988
0027 001132 -4975.73193 0.0038985346
0028 001176 -4957.43934 0.0036763605
0029 001211 -4940.22460 0.0034725071
0030 001258 -4923.99591 0.0032850101
0031 001303 -4908.67164 0.0031121619
0032 001354 -4894.17892 0.0029524720
0033 001396 -4880.45254 0.0028046351
0034 001437 -4867.43391 0.0026675033
0035 001472 -4855.07032 0.0025400645
0036 001507 -4843.31414 0.0024214236
0037 001545 -4832.12227 0.0023107866
0038 001581 -4821.45561 0.0022074477
0039 001630 -4811.27859 0.0021107779
0040 001679 -4801.55877 0.0020202151
0041 001728 -4792.26653 0.0019352560
0042 001777 -4783.37473 0.0018554484
0043 001826 -4774.85848 0.0017803850
0044 001877 -4766.69491 0.0017096981
0045 001928 -4758.86297 0.0016430548
0046 001975 -4751.34324 0.0015801530
0047 002010 -4744.11778 0.0015207182
0048 002044 -4737.17002 0.0014645004
0049 002078 -4730.48459 0.0014112718
0050 002117 -4724.04723 0.0013608241
0051 002169 -4717.84471 0.0013129671
0052 002220 -4711.86472 0.0012675264
0053 002271 -4706.09578 0.0012243420
0054 002322 -4700.52722 0.0011832671
0055 002374 -4695.14903 0.0011441667
0056 002425 -4689.95189 0.0011069163
0057 002476 -4684.92707 0.0010714011
0058 002514 -4680.06639 0.0010375152
