nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
                             February 11, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Academic License

Start learning ...
Init data [Dtype: delicious - Non-Coldstart]
Init social model
Could not use CUDA
Params [lbd-U: 0.0100|lbd-V: 100.0000|lbd-N: 0.0100|lbd-Q: 0.1000]
Staring Sample 4 - Loc: save/pmf/delicious-alg40-sp4-20170409142652834 
PMF with confidence Running ...
export LD_LIBRARY_PATH=../gsldump/lib && ctr-part-pmf/ctr --directory save/pmf/delicious-alg40-sp4-20170409142652834 --user data/delicious/ctr-data/sp4/train-users.dat --item data/delicious/ctr-data/sp4/train-items.dat --max_iter 200 --num_factors 100 --lambda_v 100.000000 --lambda_u 0.010000 --save_lag 100 --random_seed 123 >> save/pmf/delicious-alg40-sp4-20170409142652834/ctr-log

iter time likelihood converge
0001 000043 -41815.98255 1.0000000000
0002 000090 -15869.22275 0.6204986280
0003 000141 -13583.97406 0.1440050796
0004 000185 -13345.85732 0.0175292405
0005 000220 -13254.17974 0.0068693657
0006 000256 -13196.30114 0.0043668187
0007 000304 -13152.65253 0.0033076402
0008 000351 -13117.63012 0.0026627638
0009 000385 -13088.77094 0.0022000300
0010 000436 -13064.59338 0.0018471984
0011 000487 -13044.07796 0.0015703067
0012 000535 -13026.48434 0.0013487829
0013 000568 -13011.25764 0.0011689032
0014 000602 -12997.97240 0.0010210574
0015 000637 -12986.29660 0.0008982781
0016 000676 -12975.96766 0.0007953725
0017 000713 -12966.77561 0.0007083900
0018 000748 -12958.55096 0.0006342863
0019 000785 -12951.15559 0.0005706949
0020 000825 -12944.47589 0.0005157604
0021 000877 -12938.41769 0.0004680144
0022 000913 -12932.90226 0.0004262835
0023 000948 -12927.86332 0.0003896214
0024 000983 -12923.24474 0.0003572584
0025 001017 -12918.99863 0.0003285635
0026 001051 -12915.08397 0.0003030160
0027 001086 -12911.46538 0.0002801827
0028 001120 -12908.11225 0.0002597017
0029 001155 -12904.99793 0.0002412684
0030 001189 -12902.09915 0.0002246251
0031 001229 -12899.39547 0.0002095529
0032 001267 -12896.86894 0.0001958649
0033 001307 -12894.50364 0.0001834008
0034 001345 -12892.28550 0.0001720222
0035 001392 -12890.20198 0.0001616098
0036 001432 -12888.24190 0.0001520598
0037 001479 -12886.39525 0.0001432818
0038 001517 -12884.65305 0.0001351969
0039 001562 -12883.00721 0.0001277358
0040 001596 -12881.45047 0.0001208374
0041 001632 -12879.97621 0.0001144481
0042 001666 -12878.57847 0.0001085202
0043 001700 -12877.25183 0.0001030115
0044 001735 -12875.99135 0.0000978844
0045 001768 -12874.79252 0.0000931054
0046 001801 -12873.65124 0.0000886445
0047 001836 -12872.56374 0.0000844750
0048 001882 -12871.52657 0.0000805726
0049 001934 -12870.53654 0.0000769157
0050 001985 -12869.59075 0.0000734848
0051 002036 -12868.68651 0.0000702620
0052 002087 -12867.82133 0.0000672315
0053 002126 -12866.99291 0.0000643787
0054 002160 -12866.19914 0.0000616904
0055 002195 -12865.43805 0.0000591546
0056 002230 -12864.70780 0.0000567603
0057 002271 -12864.00671 0.0000544976
0058 002306 -12863.33318 0.0000523572
