2 63 71
2 113 121
2 156 164
2 201 209
2 250 258
2 296 304
2 329 337
2 378 386
2 417 425
2 343 456
2 485 493
2 343 519
2 561 569
2 596 604
2 641 649
2 492 675
2 702 710
2 745 753
2 455 654
2 810 818
2 844 852
2 310 703
2 308 346
2 920 928
2 908 959
2 991 999
2 466 537
2 349 515
2 963 1056
2 422 799
2 1105 1113
2 424 1100
0
2 796 1082
2 1198 1206
2 338 527
2 1251 1259
2 1296 1304
2 1334 1342
2 371 953
2 272 597
2 701 948
2 460 786
2 327 469
2 327 463
2 334 727
2 1097 1476
2 505 748
2 950 1328
2 1530 1538
2 346 519
2 372 789
2 1601 1609
2 1110 1637
2 475 1032
2 674 1089
2 593 1109
2 1714 1722
2 1235 1751
2 228 1088
2 845 943
2 1811 1819
2 898 1845
2 1005 1870
2 302 324
2 1631 1935
2 748 1367
2 1330 1979
2 292 322
2 986 1695
2 2033 2041
2 338 475
2 2074 2082
2 953 1508
2 2128 2136
2 319 536
2 2170 2178
2 2216 2224
2 2251 2259
2 2294 2302
2 950 1265
2 953 2339
2 804 832
2 326 470
2 1929 2387
2 480 698
2 2423 2431
2 2011 2458
2 675 2071
2 434 1080
2 315 492
2 505 1547
2 1081 2414
2 300 455
2 412 748
2 532 1113
2 675 1032
2 973 1892
2 383 954
2 699 1110
2 2159 2653
2 2682 2690
2 948 1360
2 2634 2736
2 1403 2331
2 371 1894
2 1090 2585
0
2 928 1240
2 729 1351
2 2851 2859
2 2237 2889
2 262 985
2 1341 2047
2 914 1125
2 336 480
2 371 640
2 2973 2981
2 1381 2585
2 480 1035
2 722 1240
2 327 531
2 1237 2331
2 1407 3079
2 319 455
2 292 356
2 3119 3127
2 319 492
2 334 522
2 460 906
2 512 963
2 304 327
2 300 904
2 698 969
2 418 1088
2 865 1113
2 1495 3240
2 966 1418
2 308 449
2 310 460
2 312 455
2 312 492
2 3298 3306
2 492 957
2 300 338
2 1672 2968
2 452 674
2 1085 2359
2 706 946
2 1869 3396
2 349 729
2 1351 1798
2 673 1449
2 286 326
2 2354 3494
2 463 1100
2 2453 3538
2 911 1369
2 468 1780
2 1938 2383
2 914 1512
2 492 1186
2 520 1035
2 435 848
2 1034 2036
2 2036 2438
2 606 1367
2 845 1104
2 1417 2604
2 351 469
2 3008 3727
2 1788 3754
2 3026 3784
2 505 1089
2 417 1088
2 1005 3334
2 458 674
2 843 1405
0
2 493 842
2 3878 3886
2 1289 1782
2 3934 3942
2 1095 2903
2 1121 1802
2 850 1403
2 419 677
2 837 1532
2 711 989
2 919 3177
2 933 1267
2 1179 2328
2 4109 4117
2 806 2800
2 848 1503
2 676 1176
2 1360 4183
2 314 343
2 510 1066
2 232 1039
2 1365 4236
2 701 859
2 455 695
2 3390 4273
2 1234 1877
2 2604 4315
2 1052 1403
2 957 1848
2 492 1510
2 336 673
