1 79
1 129
1 172
1 217
1 266
1 312
1 345
1 394
1 433
1 464
1 501
1 527
1 577
1 612
1 657
1 683
1 718
1 761
1 779
1 826
1 860
1 881
1 525
1 936
1 967
1 1007
1 957
1 942
1 1064
1 1084
1 1121
1 1144
0
1 1177
1 1214
1 950
1 1267
1 1312
1 1350
1 1369
1 1386
1 1403
1 1425
1 695
1 680
1 1456
1 1484
1 1142
1 1512
1 1546
1 1564
1 1580
1 1617
1 1645
1 1237
1 1675
1 1692
1 1730
1 1759
1 1778
1 1518
1 1827
1 1853
1 1878
1 521
1 1943
1 1961
1 1987
1 517
1 2013
1 2049
1 681
1 2090
1 2112
1 2144
1 957
1 2186
1 2232
1 2267
1 2310
1 1663
1 2347
1 1669
1 880
1 2395
1 1179
1 2439
1 2466
1 2488
1 1949
1 683
1 2536
1 2559
1 729
1 1381
1 2473
1 1237
1 2608
1 1115
1 2617
1 2661
1 2698
1 2684
1 2744
1 2762
1 2083
1 2797
0
1 2816
1 1801
1 2867
1 2897
1 1005
1 2926
1 2634
1 906
1 1420
1 2989
1 3009
1 1787
1 3038
1 973
1 3062
1 3087
1 683
1 529
1 3135
1 539
1 698
1 1587
1 3163
1 453
1 1455
1 1861
1 3211
1 2429
1 3248
1 2429
1 695
1 1038
1 695
1 695
1 3314
1 1391
1 695
1 3344
1 1237
1 3372
1 1680
1 3404
1 1943
1 2767
1 3447
1 695
1 3502
1 2781
1 3546
1 2755
1 2873
1 3615
1 2574
1 1919
1 1400
1 1746
1 3151
1 3535
1 2617
1 1418
1 3419
1 538
1 3735
1 3762
1 3792
1 3181
1 1919
1 3835
1 1043
1 3181
0
1 1122
1 3894
1 3033
0
1 3952
1 3794
1 3691
1 973
1 2830
1 1801
1 4054
1 2950
1 4083
1 4125
1 4142
1 2727
1 2820
1 4191
1 519
1 3026
1 1401
1 4244
1 1663
1 1235
1 4281
1 3705
1 4323
1 2115
1 3074
1 3998
1 1438
1 1074
1 4402
1 695
1 1450
1 4438
1 1632
1 899
1 693
1 1095
1 1447
1 4494
1 3203
1 1367
1 1113
1 4557
1 1177
1 2769
1 906
1 992
1 1089
1 4639
1 1012
1 2599
1 4130
1 4684
1 1400
1 793
1 4726
1 2755
1 1762
1 1323
1 1444
1 4786
1 4807
1 4823
1 4848
1 2538
1 3243
1 1532
1 1496
1 684
1 4096
1 2718
0
1 1419
1 4944
1 4965
1 1366
1 3207
1 961
1 5012
1 1528
1 5036
1 1407
1 5066
1 5083
1 2331
1 479
1 5115
1 748
1 3692
1 5157
1 3473
1 5187
1 5227
1 1513
1 5272
1 4683
1 5303
1 2838
1 2777
1 1237
1 2504
1 1864
1 2793
1 673
1 1289
1 5387
1 1403
1 1454
1 5421
1 5438
1 3698
1 3356
1 608
1 5475
1 2766
1 1177
1 5510
1 5527
1 4051
1 3638
1 3433
1 5582
1 899
1 2500
1 3662
1 709
1 1171
1 4604
1 1547
1 2506
1 1857
1 946
1 5668
1 5691
1 3437
1 525
1 1494
1 5748
1 1366
1 3438
1 5796
1 2701
1 1146
1 2936
1 3180
1 4456
1 783
1 2599
1 1023
1 1443
1 2626
1 1366
1 5889
1 3751
1 4146
1 5935
1 5978
1 519
1 2065
1 2936
1 4632
1 6041
1 3627
1 3062
1 6081
1 3619
1 1374
1 4089
1 3177
0
1 1547
1 6144
1 1701
1 1405
1 906
1 6197
1 1081
1 538
1 6225
1 6242
1 5952
1 793
1 6294
1 904
1 2328
1 6330
1 3012
1 6363
1 3176
1 1098
1 906
1 963
1 3296
1 1403
1 3508
1 4723
1 1442
1 4521
1 5073
0
1 1403
1 6460
1 6480
1 2161
1 683
1 680
1 673
1 6519
1 904
1 3221
1 1587
1 6565
1 469
1 3756
1 2354
1 538
1 2656
1 5841
1 2539
1 3181
1 950
1 3391
1 6662
1 5657
1 5844
1 2109
1 5852
1 6591
1 6745
1 2795
1 3215
1 6784
1 6801
1 6833
1 1403
1 6870
1 2946
1 4576
1 675
1 2589
1 1391
1 11903
1 2354
1 5471
1 6944
1 597
1 2943
1 2727
1 6644
1 6104
1 7009
1 6098
1 1375
1 1664
1 7075
1 6125
1 1360
1 538
1 1403
1 898
1 7125
1 7150
1 1643
1 1503
1 517
1 5328
1 469
1 2916
1 1028
1 1407
1 3754
1 7218
0
1 3452
1 1630
1 1864
1 1999
1 1519
1 7269
0
1 2004
1 3054
1 1291
1 698
1 326
1 1403
1 7327
1 1038
1 897
1 1234
1 1230
1 6730
1 7382
1 7430
1 1895
1 7467
1 1391
1 2933
1 3037
1 1571
1 7503
1 1699
1 7528
1 899
1 2777
1 5096
1 3077
1 7576
1 1663
1 1663
1 2010
1 7611
1 7631
1 675
1 2597
1 7658
1 537
1 2377
1 1438
1 1449
1 906
1 1070
1 3243
1 1864
0
1 1095
1 6919
1 1237
1 3471
1 2256
1 4196
1 6040
1 2128
1 3693
1 7795
1 7815
1 4601
1 7841
1 3983
0
1 4685
1 1805
1 7897
1 3553
1 7930
1 3166
1 1375
1 2387
1 1081
1 1466
1 6489
1 961
1 897
1 7982
1 2967
1 950
1 8019
1 4232
1 1453
1 8053
1 8072
1 4042
1 3928
1 3033
1 5253
1 4473
1 8138
1 3499
1 1423
1 1672
1 1779
1 3053
1 1397
1 1335
1 2617
1 3053
1 8240
1 8262
1 8278
1 898
1 2346
1 1977
1 8326
1 8360
1 1234
1 4351
1 1400
0
1 1663
0
1 2365
1 3089
1 8425
1 1956
1 1502
1 2020
1 1110
1 3235
1 3869
1 4300
1 6374
1 1387
1 2262
1 1329
1 674
1 5332
1 2962
1 5056
1 3463
1 2767
1 460
1 8567
1 2766
1 3336
1 8600
1 3814
1 4339
1 8637
1 686
1 3808
1 2128
1 1367
1 8672
1 8689
1 4807
1 8739
1 4046
1 4035
1 3951
1 1450
1 8792
1 8830
1 4139
1 8868
1 8483
1 1375
1 8904
1 534
1 1672
1 2420
1 2122
1 8932
1 3938
1 8518
1 2005
1 697
1 1360
1 8979
1 1461
1 785
1 1012
1 4973
1 788
1 3844
1 519
1 1252
1 1286
1 5790
1 522
1 2031
1 695
1 716
1 9055
1 9071
1 7173
1 6995
1 3701
1 5224
1 2037
1 1882
1 525
0
1 475
1 4378
1 9150
1 4810
1 2774
1 9189
1 9210
1 4898
1 3090
1 2770
1 9257
1 479
1 7358
1 5038
1 2588
1 674
1 2515
1 5567
1 1504
1 6543
1 469
1 538
1 9317
1 9340
1 9380
1 3982
1 4762
1 865
1 2560
1 3273
1 3336
1 6166
1 1272
1 9449
1 969
1 2328
1 9306
1 1368
1 9484
1 8303
1 1338
0
1 3613
1 4838
1 682
1 3222
1 2211
1 9566
1 3440
1 3242
1 1504
1 898
1 1191
1 697
1 2329
1 2916
1 1525
1 1788
1 2814
1 2390
1 3201
1 4983
0
1 1854
1 7968
1 8065
1 3578
1 4014
1 3178
1 517
1 5132
1 2518
1 537
1 9744
1 2607
1 1914
1 4834
1 2562
1 2534
1 8671
1 2447
1 1504
1 2415
1 950
1 1507
1 472
0
1 9824
1 9843
1 2332
1 9879
1 6817
1 897
1 9921
1 9939
1 9961
1 2504
1 781
1 9996
1 3199
1 2585
1 1237
1 532
1 684
1 2820
1 1951
1 2506
1 10077
1 8699
1 4026
1 6259
1 850
1 10128
1 3287
1 4900
1 4196
1 1374
1 1421
1 7005
1 2767
1 10204
1 2326
1 3200
1 3374
1 3808
1 1401
1 10238
1 3670
1 10259
1 10278
1 2115
0
1 4275
1 5643
1 6026
1 2357
1 10335
1 674
1 537
1 1450
1 6298
1 4166
1 1397
1 1370
1 1370
1 5177
1 2526
1 2066
1 1391
1 703
1 4900
1 10403
0
1 4086
1 2354
1 372
1 3089
1 695
1 10453
1 6137
1 1028
1 5521
1 1894
1 793
1 698
1 1848
1 6428
1 4097
1 3262
1 2448
1 3207
1 10552
1 1974
1 2696
1 5662
1 880
1 5824
1 10605
1 2941
1 1865
1 673
1 1680
1 2837
1 5337
1 1397
1 906
1 898
1 2357
1 973
1 2943
1 4950
1 1547
1 3109
1 1736
1 1666
1 10674
1 3808
1 10727
1 3040
1 10762
1 2724
1 2668
1 10797
1 2819
1 4836
1 5798
1 1961
1 2803
1 7363
1 7337
1 3783
1 2047
1 6077
1 4481
0
1 1962
1 5624
1 6437
1 6306
1 4187
1 10951
1 2968
1 1146
1 3692
1 10980
1 6760
1 5145
1 1883
1 5557
1 9642
1 11052
1 7882
1 1235
1 459
1 537
1 4105
1 2513
1 1455
1 3342
1 5674
1 1461
1 2873
1 2460
1 3235
1 2763
1 11149
1 6321
1 9155
1 1432
1 536
1 1851
1 1447
1 2262
1 3215
1 1235
1 11224
1 8592
1 1681
1 11280
1 2554
1 11299
1 1991
1 1961
1 992
1 2587
1 11346
1 7507
1 1755
1 11252
1 7507
1 1366
1 2332
1 1661
1 1369
0
0
1 10879
1 3221
1 537
1 3928
1 2553
1 973
1 1117
1 2161
1 899
1 4870
1 2250
1 2366
1 1244
1 3104
1 1366
1 11451
1 7923
1 1446
1 1446
1 11485
1 8455
1 7941
1 2917
1 1663
1 2761
1 1787
1 697
1 11542
1 781
1 11562
1 955
1 3633
1 1360
1 5800
1 1028
1 8542
1 7592
1 1420
1 905
1 1036
1 5482
1 8598
1 6586
1 8383
1 2549
1 1482
1 4681
1 3419
1 3339
1 2641
1 455
1 894
1 11689
1 1823
1 1968
1 11294
1 9587
1 4178
1 1237
