nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
                             February 11, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Academic License

Start learning ...
Init data [Dtype: delicious - Dspec: sp3/2550]
Init social model
Using adagrad ...
Params [lbd-U: 1.0000|lbd-V: 1.0000|lbd-N: 1.0000|lbd-Q: 0.0500]
Staring Sample 3 - Loc: save/ctr/delicious-alg80-sp3-cold20170226125821548 
CTR(chongwang) Running ...

iter time likelihood:[r:u:v] converge
0001 000189 -15925.00000:[0.00000:0.00000:0.00000] 1.0000000000
0002 000377 -14506.82810:[3330.34538:-289.57850:-440.92113] 0.0890531805
0003 000566 -7142.27230:[23784.02034:-3089.15565:-2095.80830] 0.5076613404
0004 000758 -6796.17403:[23661.42562:-2702.71536:-2326.87909] 0.0484577257
0005 001038 -6731.37729:[23460.60513:-2542.78837:-2408.64737] 0.0095342964
0006 001310 -6699.50522:[23398.26706:-2482.72467:-2433.20631] 0.0047348513
0007 001580 -6677.00521:[23391.44325:-2459.09581:-2437.72941] 0.0033584593
0008 001849 -6659.43860:[23402.23670:-2448.86635:-2435.76911] 0.0026309104
0009 002116 -6645.31616:[23416.89606:-2443.73895:-2432.10050] 0.0021206660
0010 002381 -6633.80588:[23430.98630:-2440.68318:-2428.33593] 0.0017320898
0011 002644 -6624.33039:[23443.35567:-2438.56576:-2424.96270] 0.0014283630
0012 002903 -6616.46197:[23453.92218:-2436.94335:-2422.07819] 0.0011878064
0013 003161 -6609.87654:[23462.90296:-2435.62791:-2419.65378] 0.0009953107
0014 003419 -6604.32582:[23470.56094:-2434.52896:-2417.62810] 0.0008397611
0015 003678 -6599.61763:[23477.13131:-2433.59562:-2415.93817] 0.0007128949
0016 003943 -6595.60140:[23482.80751:-2432.79479:-2414.52829] 0.0006085551
0017 004203 -6592.15770:[23487.74465:-2432.10252:-2413.35150] 0.0005221203
0018 004461 -6589.19074:[23492.06660:-2431.50032:-2412.36878] 0.0004500743
0019 004727 -6586.62294:[23495.87272:-2430.97342:-2411.54785] 0.0003896989
0020 004986 -6584.39098:[23499.24322:-2430.50978:-2410.86198] 0.0003388619
0021 005249 -6582.44285:[23502.24336:-2430.09948:-2410.28902] 0.0002958719
0022 005518 -6580.73551:[23504.92670:-2429.73432:-2409.81054] 0.0002593775
0023 005782 -6579.23316:[23507.33753:-2429.40747:-2409.41114] 0.0002282949
0024 006046 -6577.90577:[23509.51281:-2429.11322:-2409.07786] 0.0002017539
0025 006307 -6576.72799:[23511.48366:-2428.84683:-2408.79971] 0.0001790522
0026 006567 -6575.67823:[23513.27647:-2428.60426:-2408.56735] 0.0001596161
0027 006832 -6574.73812:[23514.91368:-2428.38214:-2408.37277] 0.0001429686
0028 007094 -6573.89191:[23516.41448:-2428.17759:-2408.20916] 0.0001287054
0029 007349 -6573.12619:[23517.79531:-2427.98817:-2408.07074] 0.0001164804
0030 007605 -6572.42944:[23519.07028:-2427.81181:-2407.95260] 0.0001059989
0031 007855 -6571.79183:[23520.25157:-2427.64678:-2407.85060] 0.0000970123
0032 008107 -6571.20490:[23521.34974:-2427.49158:-2407.76119] 0.0000893113
